long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
9212,"world\generic\goblin\passivedoodads\crazymachines\goblin_crazymachine_02.mdx",0,0,0,0,0,0,0,0,0,0,-1.17716395855,-1.34327399731,0.963760018349,1.17719995975,1.2598849535,8.4163274765,0,
9213,"WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_BLOODPRINCE_DOOR_01.MDX",0,0,0,0,0,0,0,0,0,0,-10.7409486771,-63.0456466675,-8.4098405838,10.7409486771,40.3697814941,66.9266357422,0,
9214,"world\expansion02\doodads\icecrown\icewall\icecrown_icewall.mdx",0,17262,0,17261,0,0,0,0,0,0,-8.29145908356,-14.1568460464,-19.3460159302,4.85746097565,8.96406078339,25.8616580963,0,
9215,"world\expansion02\doodads\generic\scourge\sc_crate_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9216,"WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_GRATE_01.MDX",0,0,0,0,0,0,0,0,0,0,-7.84807682037,-8.17808246613,-0.337960988283,7.84810400009,8.17808246613,55.9172782898,0,
9217,"world\expansion02\doodads\generic\scourge\sc_yoggthoritebar_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9218,"world\wmo\kalimdor\collidabledoodads\dustwallowmarsh\crashedzippelin\final\crashedzippelin.wmo",0,0,0,0,0,0,0,0,0,0,-17.1997261047,-12.1793279648,-0.529822051525,16.9344177246,16.3724975586,20.9183959961,0,
9219,"world\generic\gnome\passive doodads\parts\gnomescrew04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9220,"world\generic\human\passive doodads\sacks\sackherbsstack01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9221,"world\generic\tauren\passive doodads\watertroughs\watertroughlarge01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9223,"world\expansion02\doodads\icecrown\cavein\icecrown_cavein.mdx",0,0,0,0,0,0,0,0,0,0,-5.7250328064,-8.30517482758,-5.47464513779,5.77031087875,8.25177669525,7.3532409668,0,
9224,"item\objectcomponents\weapon\sword_1h_queldelar_d_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9225,"world\generic\tauren\passive doodads\warharnasses\warharnesstotem01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9226,"world\generic\goblin\passivedoodads\kezan\items\goblin_can_stack_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9227,"WORLD\EXPANSION02\DOODADS\ICECROWN\ICESHARDS\ICESHARD_STANDING.MDX",0,17179,0,0,0,0,0,0,0,0,-15.3311157227,-3.28240704536,-5.29999997525e-005,3.46477603912,15.2326183319,31.0345096588,0,
9228,"item\objectcomponents\weapon\axe_2h_icecrownraid_d_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9229,"item\objectcomponents\weapon\hammer_2h_pvpalliance_a_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9233,"world\expansion02\doodads\icecrown\ic_citadel_chest.mdx",0,16499,0,16500,0,0,0,0,0,0,-0.903131008148,-1.28421497345,-0.645739018917,1.04992794991,1.19960701466,2.00867605209,0,
9234,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_human01.mdx",0,0,0,0,0,0,0,0,0,0,-0.293962985277,-1.16717004776,0.782333016396,0.387071996927,1.12587594986,5.78028106689,0,
9235,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_horde01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9236,"world\kalimdor\tanaris\passivedoodads\goblin\go_large_rocket_2.mdx",0,0,0,0,0,0,0,0,0,0,-0.445522010326,-0.370433986187,0.00669099995866,0.390632003546,0.411731004715,1.75488400459,0,
9237,"WORLD\EXPANSION02\DOODADS\ICECROWN\LEVER\ICECROWN_LEVER.MDX",0,17177,0,17178,0,0,0,0,0,0,-0.115618996322,-0.225741997361,0.000335999997333,0.137903004885,0.225260004401,1.2179889679,0,
9238,"WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_COLDDOOR_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.341553002596,-26.2434673309,-4.42657423019,1.31937098503,17.6724700928,35.7992553711,0,
9239,"WORLD\EXPANSION02\DOODADS\ICECROWN\DOORS\ICECROWN_BLOODDOOR_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.341553002596,-26.2434673309,-4.42657423019,1.31937098503,17.6724700928,35.7992553711,0,
9240,"world\generic\orc\passive doodads\animalskulls\boarskull.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9241,"world\expansion02\doodads\generic\northrend fires\northrendorcbonfire.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9242,"item\objectcomponents\weapon\ashbringer02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9243,"world\expansion02\doodads\wintertauren\wt_basket_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9244,"world\expansion02\doodads\icecrown\sindragosacollision\sindragosa_iceblock_collision.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9245,"world\generic\goblin\passivedoodads\lostisles\goblin_cage_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9247,"world\generic\passivedoodads\plaque\plaquesilver02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9248,"WORLD\EXPANSION02\DOODADS\ICECROWN\ELEVATOR\ICECROWN_ELEVATOR02.MDX",0,0,0,0,0,0,0,0,0,0,-13.9801454544,-14.8374633789,-1.27899801731,13.9800376892,14.8374652863,1.10000000859e-005,482,
9250,"world\kalimdor\ungoro\passivedoodads\rocks\ungororock09.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9251,"world\expansion03\doodads\worgen\items\worgen_floatingcrate_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9252,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE1_QUAD1.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9253,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE1_QUAD2.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9254,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE1_QUAD3.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9255,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE1_QUAD4.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9256,"world\wmo\dungeon\icecrownraid\icecrownraid_arthas_precipice.wmo",0,0,0,0,0,0,0,0,0,0,-107.702316284,-112.479812622,-339.017913818,164.200958252,465.581329346,308.513580322,0,
9257,"world\wmo\dungeon\icecrownraid\icecrownraid_arthas_precipice_phase1.wmo",0,0,0,0,0,0,0,0,0,0,-53.6164360046,-56.7089347839,-78.4826507568,97.7576446533,56.7232513428,111.198066711,0,
9258,"world\wmo\dungeon\icecrownraid\icecrownraid_arthas_precipice_phase2.wmo",0,0,0,0,0,0,0,0,0,0,-72.0329666138,-73.5191116333,-78.4826507568,97.7576446533,73.5190811157,108.123397827,0,
9259,"world\generic\orc\passive doodads\raptoreggs\wailingcavernsraptoreggs03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9260,"WORLD\EXPANSION02\DOODADS\ICECROWN\THRONE\ICECROWN_THRONEFROSTYWIND.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9261,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE2_QUAD1.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9262,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE2_QUAD2.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9263,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE2_QUAD3.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9264,"SPELLS\ICECROWNRAID_ARTHAS_PRECIPICE_PHASE2_QUAD4.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9265,"creature\invisiblestalker\invisiblestalkerground.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9266,"world\generic\goblin\passivedoodads\lostisles\goblin_banner_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.289178013802,-1.74593997002,-0.0979880020022,0.523854970932,1.35085201263,3.49254894257,0,
9267,"world\expansion01\doodads\generic\naga\banner\na_banner01.mdx",0,0,0,0,0,0,0,0,0,0,-0.0831850022078,-0.839017987251,-0.752319991589,0.0771190002561,0.622276008129,3.46449995041,0,
9268,"world\azeroth\burningsteppes\passivedoodads\rocks\burningsteppesboulders04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9269,"world\generic\human\passive doodads\outposts\generaloutpost02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9270,"world\generic\human\passive doodads\outposts\generaloutpost03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9271,"world\generic\human\passive doodads\woodenstairs\woodenstairs01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9273,"world\generic\dwarf\passive doodads\excavationbarrierplank\excavationbarrierplank02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9276,"world\wmo\dungeon\icecrownraid\icecrownraid_arthas_precipice_phase0.wmo",0,0,0,0,0,0,0,0,0,0,-72.0329666138,-73.5191345215,-78.4826507568,97.7576446533,73.5190887451,116.079429626,0,
9277,"world\generic\goblin\passivedoodads\plunger\goblin_plunger.mdx",0,0,0,0,0,0,0,0,0,0,-0.539385974407,-0.363499999046,-0.0296890009195,0.550023972988,0.332486987114,1.20598101616,0,
9278,"world\generic\goblin\passivedoodads\towninabox\goblin_towninabox.MDX",0,0,0,0,0,0,0,0,0,0,-7.44158601761,-8.10335063934,-1.47920298576,7.20121002197,7.96376991272,7.89536714554,0,
9279,"world\kalimdor\azshara\passivedoodads\nagaflags\nagaflag02.mdx",0,0,0,0,0,0,0,0,0,0,0.171917006373,-0.282292991877,-0.410154998302,0.549049019814,0.553726017475,2.78621602058,0,
9280,"world\generic\alliance\chest\alliancechest_01.mdx",0,16574,0,16575,0,0,0,0,0,0,-0.657310009003,-1.06129896641,0.0,0.595541000366,1.06010901928,1.39426505566,0,
9281,"world\generic\horde\chest\hordechest_01.mdx",0,16577,0,16578,0,0,0,0,0,0,-0.650821983814,-0.843846023083,0.0,0.622938990593,0.849457025528,1.4937980175,0,
9282,"WORLD\EXPANSION02\DOODADS\ICECROWN\WINGSIGILS\WINGSIGIL_BLUE.MDX",0,0,0,0,0,0,0,0,0,0,-8.77760791779,-34.5919914246,-7.41755485535,8.83009147644,43.1483764648,18.6171112061,0,
9283,"WORLD\EXPANSION02\DOODADS\ICECROWN\WINGSIGILS\WINGSIGIL_GREEN.MDX",0,0,0,0,0,0,0,0,0,0,-8.74125480652,-43.6012458801,-7.41754817963,8.9622297287,34.045715332,18.6171112061,0,
9284,"WORLD\EXPANSION02\DOODADS\ICECROWN\WINGSIGILS\WINGSIGIL_RED.MDX",0,0,0,0,0,0,0,0,0,0,-43.5522422791,-7.8593249321,-7.41754817963,35.4699440002,7.8763589859,18.6171112061,0,
9286,"WORLD\EXPANSION02\DOODADS\ICECROWN\EFFECTS\ICECROWN_THRONEFROSTYEDGE.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9287,"WORLD\EXPANSION02\DOODADS\ICECROWN\SNOWLEDGE\ICECROWN_SNOWEDGEWARNING.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9288,"world\generic\passivedoodads\ships\shipramps\shipramp_alliance_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.57986497879,-5.58089494705,-1.70983397961,2.60234808922,4.67301893234,6.48846292496,0,
9289,"world\generic\passivedoodads\ships\shipramps\shipramp_horde_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9290,"world\generic\human\passive doodads\gunshop\guntripod.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9292,"world\generic\human\passive doodads\outposts\generaloutpost08.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9293,"world\generic\human\passive doodads\outposts\generaloutpost01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9294,"WORLD\EXPANSION02\DOODADS\ICECROWN\ALTAR\ICECROWN_FROSTMOURNE_ALTAR.MDX",0,0,0,0,0,0,0,0,0,0,-2.14471888542,-2.44402003288,0.00383600010537,2.16253399849,2.26609897614,2.17300701141,0,
9295,"WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_TELEPORTPAD3.MDX",17184,17185,17183,17186,0,0,0,0,0,0,-5.49603509903,-5.21081876755,-4.28667211533,5.08402299881,5.36923789978,13.1182842255,0,
9296,"item\objectcomponents\weapon\sword_1h_short_c_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9297,"world\expansion02\doodads\generic\potions\potion_gold01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9298,"world\expansion02\doodads\icecrown\pressureplate\icecrown_pressureplate.mdx",0,0,0,0,0,0,0,0,0,0,-4.77406311035,-4.76197576523,-0.140586003661,4.77406406403,4.78615093231,1.09134101868,0,
9299,"world\generic\goblin\passivedoodads\lostisles\goblin_signpost_02.MDX",0,0,0,0,0,0,0,0,0,0,-0.103946998715,-0.0987079963088,-0.237268000841,0.0987010002136,1.00679504871,0.235036998987,0,
9300,"world\generic\goblin\passivedoodads\lostisles\goblin_signpost_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9301,"spells\icecrown_frostmourne_altar_effect.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9305,"WORLD\EXPANSION03\DOODADS\ULDUM\DOORS\ULDUM_DOOR_01.MDX",0,17790,0,17789,0,0,0,0,0,0,-2.94152402878,-10.735663414,-3.83841300011,2.95589804649,10.8823900223,33.8940658569,0,
9306,"WORLD\EXPANSION03\DOODADS\ULDUM\DOORS\ULDUM_DOOR_02.MDX",0,17788,0,0,0,0,0,0,0,0,-8.67500305176,-46.8393135071,-6.95833683014,7.6637377739,51.1960334778,85.4081115723,0,
9307,"world\expansion02\doodads\generic\human\hu_pulley_crates.mdx",0,0,0,0,0,0,0,0,0,0,-1.33153998852,-1.37643301487,6.90000015311e-005,1.33970296383,1.39755904675,4.15587377548,0,
9308,"world\generic\goblin\passivedoodads\beds\goblin_horde_ornatebed_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.60191106796,-2.07339000702,0.0,2.49479794502,2.08010601997,2.69114494324,0,
9309,"world\generic\goblin\passivedoodads\lostisles\goblin_banner_02.MDX",0,0,0,0,0,0,0,0,0,0,-0.289178013802,-0.927060008049,-0.0982310026884,0.473708987236,1.35085201263,6.20428180695,0,
9310,"spells\sword_1h_queldelar_d_01_spell.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9311,"creature\object\cannon.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9312,"world\generic\goblin\passivedoodads\lostisles\goblin_barricade_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9313,"world\generic\goblin\passivedoodads\lostisles\goblin_barricade_03.MDX",0,0,0,0,0,0,0,0,0,0,-0.908389985561,-1.7198009491,-0.047811999917,0.874382972717,1.77887797356,1.50221896172,0,
9314,"world\generic\goblin\passivedoodads\lostisles\goblin_barricade_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9315,"world\expansion01\doodads\netherstorm\lightning\netherstormcracksmokeonly01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9316,"spells\banish_chest_dark.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9317,"spells\shadowdance_state.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9318,"spells\seedofcorruption_state.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9319,"spells\shadow_precast_med_hand.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9320,"spells\creature_spellportal_clickable.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9321,"creature\crystalportal\crystalportal.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9322,"world\generic\human\passive doodads\cannon\cannon01.MDX",0,0,0,0,0,0,0,0,0,0,-4.7546081543,-2.29361796379,-0.0842389985919,5.51232481003,2.2123439312,4.18499612808,0,
9324,"world\generic\goblin\passivedoodads\lostisles\goblin_table_green.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9325,"world\generic\goblin\passivedoodads\lostisles\goblin_paper_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9326,"world\generic\goblin\passivedoodads\lostisles\goblin_paper_05.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9327,"world\generic\goblin\passivedoodads\lostisles\goblin_paper_06.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9328,"world\generic\goblin\passivedoodads\lostisles\goblinbattery_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.09576296806,-2.37053894997,-0.0185690000653,2.07808995247,2.35423803329,4.48761987686,0,
9329,"world\generic\dwarf\passive doodads\tools\wrench01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9330,"world\generic\dwarf\passive doodads\tools\screwdriver01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9331,"world\expansion02\doodads\icecrown\lava\icecrown_lavaman_sit.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9332,"world\expansion02\doodads\icecrown\lava\icecrown_lavaman_chained.mdx",0,0,0,0,0,0,0,0,0,0,-1.33986401558,-10.937374115,-3.39885306358,6.62926912308,10.1597290039,14.7998151779,0,
9333,"world\expansion02\doodads\icecrown\lava\icecrown_lavaman_unchained.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9334,"world\expansion02\doodads\boreantundra\alliancestatue\statue_varianwynn.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9335,"spells\acid_ground_cloud_purple.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9336,"spells\acid_ground_cloud.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9337,"spells\acidcloudbreath_groundsmoke.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9338,"world\generic\darkirondwarf\passive doodads\murals\darkironmural01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9339,"world\generic\darkirondwarf\passive doodads\murals\darkironmural02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9340,"world\generic\darkirondwarf\passive doodads\murals\darkironmural03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9342,"world\expansion03\doodads\worgen\items\worgen_cage_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9343,"world\khazmodan\lochmodan\passivedoodads\fences\lochmodanstonefence03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9347,"world\generic\passivedoodads\weaponcrates\weaponcrateallianceswordlid.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9348,"world\generic\human\passive doodads\rugs\karazahnruggreen.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9349,"world\azeroth\westfall\passivedoodads\utensils\plate.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9350,"spells\creature_spellportallarge_green.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9351,"world\generic\tauren\passive doodads\totems\grimtotem01.mdx",0,0,0,0,0,0,0,0,0,0,-5.24741697311,-11.857380867,-0.151247993112,5.5654630661,10.5740423203,33.30884552,0,
9352,"world\generic\tauren\passive doodads\totems\grimtotem03.mdx",0,0,0,0,0,0,0,0,0,0,-4.683989048,-11.1576881409,-0.405375003815,2.83496904373,11.681640625,25.2054386139,0,
9353,"world\generic\tauren\passive doodads\totems\grimtotem04.mdx",0,0,0,0,0,0,0,0,0,0,-4.63944816589,-8.23548698425,-0.0337920002639,3.80747199059,8.82504653931,27.9385318756,0,
9354,"world\expansion02\doodads\boreantundra\geysers\borean_geysersteam.mdx",0,0,0,0,0,0,0,0,0,0,-1.53434503078,-1.47047197819,0.732451021671,1.54999399185,1.37453198433,1.29441094398,0,
9355,"world\kalimdor\azshara\passivedoodads\bubbles\azsharabubbles.mdx",0,0,0,0,0,0,0,0,0,0,-3.24869894981,-4.00698518753,0.209814995527,1.60243594646,1.71669602394,0.717275977135,0,
9356,"world\expansion02\doodads\boreantundra\geysers\borean_bubbles_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9357,"world\generic\goblin\passivedoodads\kezan\items\goblin_can_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9358,"world\generic\goblin\passivedoodads\kezan\items\goblin_can_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9359,"world\generic\goblin\passivedoodads\kezan\items\goblin_can_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9360,"world\generic\tauren\passive doodads\pvpwalls\azsharataurnwallpvp_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9361,"world\generic\tauren\passive doodads\windbreaks\taurenwindbreak01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9362,"world\generic\tauren\passive doodads\windbreaks\taurenwindbreak03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9363,"world\expansion03\doodads\vashjir\kelp\vj_seaweed_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9364,"world\generic\tauren\passive doodads\totems\burned_totem01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9365,"world\expansion03\doodads\vashjir\shells\vj_giant_shells08.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9366,"world\generic\gnome\passive doodads\furniture\gnometable05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9367,"world\azeroth\westfall\passivedoodads\furniture\westfallbed01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9368,"character\dwarf\female\dwarffemale.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9370,"world\generic\goblin\passivedoodads\lostisles\goblin_lostisles_minecart.MDX",0,0,0,0,0,0,0,0,0,0,-1.79606902599,-1.91933500767,-0.169268995523,1.79619705677,1.91937303543,2.37003588676,0,
9371,"world\generic\goblin\passivedoodads\kezan\items\goblin_forge_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.21074104309,-2.2127289772,-0.0640119984746,2.21853804588,2.34533691406,5.22263717651,0,
9372,"world\expansion02\doodads\dalaran\statue\dalaran_tirionstatue_plaque.mdx",0,0,0,0,0,0,0,0,0,0,-12.7516012192,-1.99094605446,0.439325988293,13.1993732452,-0.0689089968801,2.41094899178,0,
9373,"world\generic\nightelf\passive doodads\steppingstones\steppingstone02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9374,"WORLD\EXPANSION03\DOODADS\WORGEN\ITEMS\WORGEN_BENCH_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9375,"WORLD\EXPANSION03\DOODADS\WORGEN\ITEMS\WORGEN_ROCKINGCHAIR.MDX",0,0,0,0,0,0,0,0,0,0,-0.716625988483,-0.542600989342,-0.0121419997886,0.624505996704,0.455437004566,1.393887043,0,
9376,"WORLD\EXPANSION03\DOODADS\WORGEN\ITEMS\WORGEN_BENCH_02.MDX",0,0,0,0,0,0,0,0,0,0,-0.881516993046,-1.76436698437,-0.0703589990735,0.647808015347,1.84802699089,1.05828201771,0,
9377,"world\expansion02\doodads\generic\inscription\inscription_scroll_rolledblank.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9378,"world\expansion02\doodads\generic\inscription\inscription_scroll_rolledpin01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9379,"world\expansion02\doodads\wintertauren\wt_sled_01packed_wreckeda.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
